Stage Name,Event Name,Rank,Count,Time,Num Messages,Message Length,Num Reductions,FLOP,dof0,dof1,dof2,dof3,dof4,dof5,dof6,dof7,e0,e1,e2,e3,e4,e5,e6,e7,1
Main Stage,DMPlexMetricIntersect,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexGenerate,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexGetLocOff,0,0,0.,0.,0.,0.,0.
Main Stage,RebalBuildGraph,0,0,0.,0.,0.,0.,0.
Main Stage,RebalGatherGraph,0,0,0.,0.,0.,0.,0.
Main Stage,RebalPartition,0,0,0.,0.,0.,0.,0.
Main Stage,RebalScatterPart,0,0,0.,0.,0.,0.,0.
Main Stage,RebalRewriteSF,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexUninterp,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexTrSetUp,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexTrApply,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexTrSizes,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexTrCones,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexTrSF,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexTrLabels,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexTrCoords,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmMigrate,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmDETSetup,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmDExBegin,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmDExEnd,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmDESendCnt,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmDEPack,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmAddPnts,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmRmvPnts,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmSort,0,0,0.,0.,0.,0.,0.
Main Stage,DMSwarmSetSizes,0,0,0.,0.,0.,0.,0.
Main Stage,DMNtLayoutSetUp,0,0,0.,0.,0.,0.,0.
Main Stage,DMNtSetUp,0,0,0.,0.,0.,0.,0.
Main Stage,DMNtDistribute,0,0,0.,0.,0.,0.,0.
Main Stage,VecView,0,0,0.,0.,0.,0.,0.
Main Stage,VecMax,0,0,0.,0.,0.,0.,0.
Main Stage,VecMin,0,0,0.,0.,0.,0.,0.
Main Stage,VecDot,0,0,0.,0.,0.,0.,0.
Main Stage,VecDotNorm2,0,0,0.,0.,0.,0.,0.
Main Stage,VecMDot,0,3,7.258e-05,0.,0.,0.,126789.
Main Stage,VecTDot,0,0,0.,0.,0.,0.,0.
Main Stage,VecMTDot,0,0,0.,0.,0.,0.,0.
Main Stage,VecNorm,0,10,9.9332e-05,0.,0.,0.,422630.
Main Stage,VecScale,0,11,9.483e-05,0.,0.,0.,232452.
Main Stage,VecShift,0,0,0.,0.,0.,0.,0.
Main Stage,VecCopy,0,53,0.00102353,0.,0.,0.,0.
Main Stage,VecSet,0,16,0.00032848,0.,0.,0.,0.
Main Stage,VecAXPY,0,16,0.00035721,0.,0.,0.,676224.
Main Stage,VecAYPX,0,0,0.,0.,0.,0.,0.
Main Stage,VecAXPBYCZ,0,0,0.,0.,0.,0.,0.
Main Stage,VecWAXPY,0,3,0.000112167,0.,0.,0.,63396.
Main Stage,VecMAXPY,0,6,5.5056e-05,0.,0.,0.,253584.
Main Stage,VecSwap,0,0,0.,0.,0.,0.,0.
Main Stage,VecOps,0,0,0.,0.,0.,0.,0.
Main Stage,VecAssemblyBegin,0,50,0.000362793,0.,0.,0.,0.
Main Stage,VecAssemblyEnd,0,50,0.00019665,0.,0.,0.,0.
Main Stage,VecPointwiseMult,0,0,0.,0.,0.,0.,0.
Main Stage,VecPointwiseDiv,0,0,0.,0.,0.,0.,0.
Main Stage,VecReciprocal,0,0,0.,0.,0.,0.,0.
Main Stage,VecSetValues,0,0,0.,0.,0.,0.,0.
Main Stage,VecSetPreallCOO,0,0,0.,0.,0.,0.,0.
Main Stage,VecSetValuesCOO,0,0,0.,0.,0.,0.,0.
Main Stage,VecLoad,0,0,0.,0.,0.,0.,0.
Main Stage,VecScatterBegin,0,0,0.,0.,0.,0.,0.
Main Stage,VecScatterEnd,0,0,0.,0.,0.,0.,0.
Main Stage,VecSetRandom,0,0,0.,0.,0.,0.,0.
Main Stage,VecReduceArith,0,6,7.9915e-05,0.,0.,0.,253578.
Main Stage,VecReduceComm,0,3,1.3733e-05,0.,0.,0.,0.
Main Stage,VecReduceBegin,0,0,0.,0.,0.,0.,0.
Main Stage,VecReduceEnd,0,0,0.,0.,0.,0.,0.
Main Stage,VecNormalize,0,6,0.0001855,0.,0.,0.,380370.
Main Stage,KSPSetUp,0,3,0.00082688,0.,0.,0.,0.
Main Stage,KSPSolve,0,3,0.233045,0.,0.,0.,1.81731e+08
Main Stage,KSPGMRESOrthog,0,3,0.00015131,0.,0.,0.,253581.
Main Stage,KSPSolveTranspos,0,0,0.,0.,0.,0.,0.
Main Stage,KSPMatSolve,0,0,0.,0.,0.,0.,0.
Main Stage,KSPMatSolveTrans,0,0,0.,0.,0.,0.,0.
Main Stage,SNESSolve,0,1,25.4727,0.,0.,0.,2.12063e+10
Main Stage,SNESSetUp,0,1,1.2393e-05,0.,0.,0.,0.
Main Stage,SNESFunctionEval,0,4,5.61118,0.,0.,0.,591696.
Main Stage,SNESObjectiveEval,0,0,0.,0.,0.,0.,0.
Main Stage,SNESNGSEval,0,0,0.,0.,0.,0.,0.
Main Stage,SNESNGSFuncEval,0,0,0.,0.,0.,0.,0.
Main Stage,SNESNewtonALEval,0,0,0.,0.,0.,0.,0.
Main Stage,SNESJacobianEval,0,3,12.1323,0.,0.,0.,9.36486e+06
Main Stage,SNESNPCSolve,0,0,0.,0.,0.,0.,0.
Main Stage,SNESLineSearch,0,3,4.21985,0.,0.,0.,887535.
Main Stage,SFSetGraph,0,0,0.,0.,0.,0.,0.
Main Stage,SFSetUp,0,0,0.,0.,0.,0.,0.
Main Stage,SFBcastBegin,0,0,0.,0.,0.,0.,0.
Main Stage,SFBcastEnd,0,0,0.,0.,0.,0.,0.
Main Stage,SFReduceBegin,0,0,0.,0.,0.,0.,0.
Main Stage,SFReduceEnd,0,0,0.,0.,0.,0.,0.
Main Stage,SFFetchOpBegin,0,0,0.,0.,0.,0.,0.
Main Stage,SFFetchOpEnd,0,0,0.,0.,0.,0.,0.
Main Stage,SFCreateEmbed,0,0,0.,0.,0.,0.,0.
Main Stage,SFDistSection,0,0,0.,0.,0.,0.,0.
Main Stage,SFSectionSF,0,0,0.,0.,0.,0.,0.
Main Stage,SFRemoteOff,0,0,0.,0.,0.,0.,0.
Main Stage,SFPack,0,0,0.,0.,0.,0.,0.
Main Stage,SFUnpack,0,0,0.,0.,0.,0.,0.
Main Stage,PCSetUp_GAMG+,0,0,0.,0.,0.,0.,0.
Main Stage, PCGAMGCreateG,0,0,0.,0.,0.,0.,0.
Main Stage, GAMG Coarsen,0,0,0.,0.,0.,0.,0.
Main Stage,  GAMG MIS/Agg,0,0,0.,0.,0.,0.,0.
Main Stage, PCGAMGProl,0,0,0.,0.,0.,0.,0.
Main Stage,  GAMG Prol-col,0,0,0.,0.,0.,0.,0.
Main Stage,  GAMG Prol-lift,0,0,0.,0.,0.,0.,0.
Main Stage, PCGAMGOptProl,0,0,0.,0.,0.,0.,0.
Main Stage,  GAMG smooth,0,0,0.,0.,0.,0.,0.
Main Stage, PCGAMGCreateL,0,0,0.,0.,0.,0.,0.
Main Stage,  GAMG PtAP,0,0,0.,0.,0.,0.,0.
Main Stage,  GAMG Reduce,0,0,0.,0.,0.,0.,0.
Main Stage,   GAMG Repart,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l00,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l00,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l00,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l01,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l02,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l02,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l02,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l03,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l03,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l03,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l04,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l04,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l04,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l05,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l05,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Opt l05,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Squ l06,0,0,0.,0.,0.,0.,0.
Main Stage,PCGAMG Gal l06,0,0,0.,0.,0.,0.,0.
